,Pretrained_feature_predict,id
4214,46.516422,8724.0
4215,56.50798,8727.0
4216,56.50798,8728.0
4217,56.50798,8729.0
4218,37.273464,8731.0
4219,37.273464,8732.0
4220,37.273464,8734.0
4221,35.831585,8736.0
4222,35.831585,8737.0
4223,35.831585,8738.0
4224,35.831585,8739.0
4225,46.23545,8742.0
4226,46.23545,8743.0
4227,46.23545,8744.0
4228,43.813663,8746.0
4229,43.813663,8747.0
4230,43.813663,8749.0
4231,45.66508,8752.0
4232,45.66508,8753.0
4233,45.66508,8754.0
4234,37.69203,8756.0
4235,37.69203,8757.0
4236,37.69203,8759.0
4237,32.945984,8761.0
4238,32.945984,8762.0
4239,32.945984,8763.0
4240,32.945984,8764.0
4241,46.469673,8766.0
4242,46.469673,8767.0
4243,46.469673,8768.0
4244,46.469673,8769.0
4245,41.19854,8771.0
4246,41.19854,8772.0
4247,41.19854,8773.0
4248,38.859566,8776.0
4249,38.859566,8777.0
4250,38.859566,8779.0
4251,44.029522,8781.0
4252,44.029522,8782.0
4253,44.029522,8783.0
4254,44.029522,8784.0
4255,47.410313,8786.0
4256,47.410313,8787.0
4257,47.410313,8788.0
4258,57.385715,8791.0
4259,57.385715,8792.0
4260,57.385715,8793.0
4261,48.71388,8796.0
4262,48.71388,8797.0
4263,48.71388,8798.0
4264,48.71388,8799.0
4265,26.938856,8801.0
4266,26.938856,8802.0
4267,26.938856,8803.0
4268,42.768543,8808.0
4269,42.768543,8809.0
4270,38.090324,8811.0
4271,38.090324,8812.0
4272,38.090324,8813.0
4273,38.090324,8814.0
4274,48.430485,8816.0
4275,48.430485,8818.0
4276,48.430485,8819.0
4277,31.537703,8821.0
4278,31.537703,8822.0
4279,31.537703,8823.0
4280,31.537703,8824.0
4281,35.821114,8826.0
4282,35.821114,8827.0
4283,35.821114,8828.0
4284,35.821114,8829.0
4285,32.534195,8831.0
4286,32.534195,8832.0
4287,32.534195,8834.0
4288,32.358585,8836.0
4289,32.358585,8837.0
4290,32.358585,8838.0
4291,32.358585,8839.0
4292,35.600136,8841.0
4293,35.600136,8842.0
4294,35.600136,8844.0
4295,31.469492,8846.0
4296,31.469492,8848.0
4297,31.469492,8849.0
4298,41.834866,8851.0
4299,41.834866,8853.0
4300,41.834866,8854.0
4301,31.231413,8857.0
4302,31.231413,8859.0
4303,31.499176,8862.0
4304,31.499176,8863.0
4305,37.910038,8866.0
4306,37.910038,8867.0
4307,37.910038,8868.0
4308,37.910038,8869.0
4309,35.997555,8871.0
4310,35.997555,8872.0
4311,35.997555,8873.0
4312,35.997555,8874.0
4313,38.274975,8876.0
4314,38.274975,8878.0
4315,38.274975,8879.0
4316,32.059135,8882.0
4317,32.059135,8883.0
4318,32.059135,8884.0
4319,36.08909,8886.0
4320,36.08909,8888.0
4321,36.08909,8889.0
4322,39.45372,8892.0
4323,39.45372,8893.0
4324,39.45372,8894.0
4325,37.364727,8896.0
4326,37.364727,8897.0
4327,37.364727,8898.0
4328,37.364727,8899.0
4329,35.82642,8901.0
4330,35.82642,8902.0
4331,35.82642,8903.0
4332,35.82642,8904.0
4333,36.16266,8906.0
4334,36.16266,8907.0
4335,36.16266,8908.0
4336,36.16266,8909.0
4337,33.297916,8911.0
4338,33.297916,8912.0
4339,33.297916,8913.0
4340,33.297916,8914.0
4341,33.777626,8916.0
4342,31.907442,8922.0
4343,31.907442,8924.0
4344,34.168274,8926.0
4345,34.168274,8927.0
4346,34.168274,8928.0
4347,34.168274,8929.0
4348,48.072067,8930.0
4349,48.072067,8931.0
4350,48.072067,8932.0
4351,40.36666,8936.0
4352,40.36666,8937.0
4353,40.36666,8938.0
4354,38.715565,8941.0
4355,38.715565,8942.0
4356,38.715565,8943.0
4357,38.715565,8944.0
4358,42.109596,8946.0
4359,42.109596,8947.0
4360,42.109596,8948.0
4361,42.109596,8949.0
4362,34.76269,8951.0
4363,34.76269,8952.0
4364,34.76269,8953.0
4365,33.885563,8956.0
4366,33.885563,8957.0
4367,30.313698,8961.0
4368,30.313698,8962.0
4369,30.313698,8963.0
4370,30.313698,8964.0
4371,34.908047,8966.0
4372,34.908047,8967.0
4373,34.908047,8968.0
4374,34.908047,8969.0
4375,45.853504,8971.0
4376,45.853504,8972.0
4377,45.853504,8973.0
4378,45.853504,8974.0
4379,45.800564,8976.0
4380,45.800564,8977.0
4381,45.800564,8978.0
4382,45.800564,8979.0
4383,46.531216,8981.0
4384,46.531216,8982.0
4385,46.531216,8983.0
4386,46.531216,8984.0
4387,54.391945,8986.0
4388,54.391945,8987.0
4389,54.391945,8989.0
4390,50.485836,8991.0
4391,50.485836,8992.0
4392,50.485836,8993.0
4393,50.485836,8994.0
4394,44.71713,8996.0
4395,35.238914,9001.0
4396,35.238914,9002.0
4397,35.238914,9003.0
4398,39.477646,9006.0
4399,39.477646,9008.0
4400,39.477646,9009.0
4401,43.351555,9011.0
4402,43.351555,9012.0
4403,43.351555,9014.0
4404,35.96655,9016.0
4405,35.96655,9017.0
4406,39.12412,9022.0
4407,39.12412,9023.0
4408,39.12412,9024.0
4409,30.5691,9026.0
4410,30.5691,9027.0
4411,30.5691,9028.0
4412,30.5691,9029.0
4413,35.497604,9031.0
4414,35.497604,9032.0
4415,35.497604,9034.0
4416,44.907524,9036.0
4417,44.907524,9038.0
4418,44.907524,9039.0
4419,33.442345,9041.0
4420,33.442345,9043.0
4421,33.442345,9044.0
4422,41.153347,9046.0
4423,41.153347,9047.0
4424,41.153347,9049.0
4425,36.07027,9053.0
4426,36.07027,9054.0
4427,27.999228,9056.0
4428,27.999228,9057.0
4429,32.408695,9061.0
4430,32.408695,9062.0
4431,32.408695,9064.0
4432,32.37742,9066.0
4433,32.37742,9067.0
4434,32.37742,9068.0
4435,34.69458,9072.0
4436,34.69458,9073.0
4437,33.610012,9088.0
4438,33.610012,9089.0
4439,33.902058,9091.0
4440,33.902058,9092.0
4441,33.902058,9093.0
4442,33.75913,9096.0
4443,33.75913,9097.0
4444,33.75913,9098.0
4445,33.75913,9099.0
4446,46.039646,9101.0
4447,46.039646,9102.0
4448,46.039646,9103.0
4449,36.521816,9106.0
4450,36.521816,9107.0
4451,36.521816,9108.0
4452,36.521816,9109.0
4453,38.927044,9111.0
4454,38.927044,9114.0
4455,40.220345,9116.0
4456,40.220345,9117.0
4457,40.220345,9118.0
4458,40.220345,9119.0
4459,38.969208,9122.0
4460,38.969208,9123.0
4461,38.969208,9124.0
4462,42.774593,9126.0
4463,42.774593,9127.0
4464,42.774593,9128.0
4465,42.774593,9129.0
4466,36.648678,9132.0
4467,36.648678,9133.0
4468,36.648678,9134.0
4469,36.316235,9136.0
4470,36.316235,9138.0
4471,36.316235,9139.0
4472,36.708103,9141.0
4473,36.708103,9142.0
4474,36.708103,9143.0
4475,36.708103,9144.0
4476,39.555576,9146.0
4477,39.555576,9147.0
4478,39.555576,9148.0
4479,39.555576,9149.0
4480,39.910034,9151.0
4481,39.910034,9152.0
4482,39.910034,9154.0
4483,41.548016,9156.0
4484,41.548016,9157.0
4485,41.548016,9158.0
4486,41.548016,9159.0
4487,45.217518,9161.0
4488,45.217518,9162.0
4489,45.217518,9163.0
4490,46.421867,9166.0
4491,46.421867,9167.0
4492,46.421867,9168.0
4493,46.421867,9169.0
4494,46.980885,9171.0
4495,46.980885,9172.0
4496,46.980885,9173.0
4497,46.980885,9174.0
4498,45.05325,9176.0
4499,45.05325,9177.0
4500,45.05325,9179.0
4501,42.527885,9181.0
4502,42.527885,9182.0
4503,42.527885,9184.0
4504,44.092476,9186.0
4505,44.092476,9188.0
4506,44.092476,9189.0
4507,33.723232,9191.0
4508,33.723232,9192.0
4509,33.723232,9194.0
4510,39.50829,9197.0
4511,39.50829,9198.0
4512,39.50829,9199.0
4513,40.72177,9204.0
4514,38.66067,9207.0
4515,38.66067,9208.0
4516,32.243153,9211.0
4517,32.243153,9212.0
4518,32.243153,9213.0
4519,32.243153,9214.0
4520,37.149548,9216.0
4521,37.149548,9217.0
4522,37.149548,9218.0
4523,37.149548,9219.0
4524,43.469822,9221.0
4525,43.469822,9223.0
4526,43.469822,9224.0
4527,33.306202,9226.0
4528,33.306202,9227.0
4529,33.306202,9228.0
4530,33.306202,9229.0
4531,27.317123,9231.0
4532,27.317123,9232.0
4533,27.317123,9233.0
4534,27.317123,9234.0
4535,41.19984,9236.0
4536,41.19984,9237.0
4537,41.19984,9238.0
4538,41.19984,9239.0
4539,39.275505,9241.0
4540,39.275505,9242.0
4541,39.275505,9244.0
4542,34.44498,9246.0
4543,34.44498,9247.0
4544,34.44498,9249.0
4545,39.15164,9252.0
4546,39.15164,9253.0
4547,39.15164,9254.0
4548,37.590904,9256.0
4549,37.590904,9257.0
4550,37.590904,9259.0
4551,38.671368,9262.0
4552,38.671368,9263.0
4553,38.671368,9264.0
4554,38.671368,9265.0
4555,38.708458,9267.0
4556,38.708458,9268.0
4557,38.708458,9269.0
4558,38.708458,9270.0
4559,39.64678,9273.0
4560,39.64678,9274.0
4561,39.64678,9275.0
4562,39.318035,9278.0
4563,39.318035,9279.0
4564,39.10482,9284.0
4565,39.10482,9285.0
4566,48.31475,9295.0
4567,48.31475,9296.0
4568,48.31475,9298.0
4569,42.00751,9310.0
4570,42.00751,9312.0
4571,42.00751,9313.0
4572,35.58928,9314.0
4573,35.58928,9315.0
4574,35.58928,9316.0
4575,35.58928,9317.0
4576,31.403784,9319.0
4577,31.403784,9320.0
4578,31.403784,9322.0
4579,34.911564,9326.0
4580,34.911564,9327.0
4581,31.484707,9330.0
4582,31.484707,9331.0
4583,31.484707,9332.0
4584,31.484707,9333.0
4585,37.422955,9934.0
4586,37.422955,9935.0
4587,37.422955,9936.0
4588,37.422955,9937.0
4589,33.286823,9938.0
4590,33.286823,9940.0
4591,33.286823,9941.0
4592,38.057217,9942.0
4593,38.057217,9943.0
4594,38.057217,9945.0
4595,40.455917,9946.0
4596,40.455917,9947.0
4597,40.455917,9948.0
4598,40.455917,9949.0
4599,40.47517,9950.0
4600,40.47517,9951.0
4601,40.47517,9952.0
4602,40.47517,9953.0
4603,44.928436,9954.0
4604,44.928436,9955.0
4605,44.928436,9956.0
4606,44.928436,9957.0
4607,44.008083,9959.0
4608,44.008083,9960.0
4609,41.481033,9962.0
4610,41.481033,9963.0
4611,41.481033,9964.0
4612,41.481033,9965.0
4613,33.236732,9966.0
4614,33.236732,9967.0
4615,33.236732,9968.0
4616,46.158413,9970.0
4617,46.158413,9971.0
4618,46.158413,9972.0
4619,46.158413,9973.0
4620,48.715115,9974.0
4621,48.715115,9975.0
4622,48.715115,9976.0
4623,48.715115,9977.0
4624,49.07651,9978.0
4625,49.07651,9979.0
4626,49.07651,9980.0
4627,49.07651,9981.0
4628,48.685013,9982.0
4629,48.685013,9983.0
4630,48.685013,9984.0
4631,48.685013,9985.0
4632,46.80937,9988.0
4633,46.80937,9989.0
4634,44.86325,9990.0
4635,44.86325,9991.0
4636,44.86325,9992.0
4637,44.86325,9993.0
4638,50.910393,9994.0
4639,50.910393,9995.0
4640,50.910393,9996.0
4641,50.910393,9997.0
4642,41.5039,9998.0
4643,41.5039,10000.0
4644,41.5039,10001.0
4645,39.917904,10002.0
4646,39.917904,10003.0
4647,39.917904,10005.0
4648,37.273464,10006.0
4649,37.273464,10007.0
4650,37.273464,10009.0
4651,37.69203,10010.0
4652,37.69203,10011.0
4653,37.69203,10012.0
4654,37.69203,10013.0
4655,41.19854,10014.0
4656,41.19854,10015.0
4657,41.19854,10017.0
4658,57.385715,10018.0
4659,57.385715,10020.0
4660,57.385715,10021.0
4661,38.274975,10022.0
4662,38.274975,10023.0
4663,38.274975,10024.0
4664,38.274975,10025.0
4665,33.297916,10027.0
4666,33.297916,10028.0
4667,33.297916,10029.0
4668,34.76269,10030.0
4669,34.76269,10031.0
4670,34.76269,10033.0
4671,50.485836,10034.0
4672,50.485836,10035.0
4673,50.485836,10036.0
4674,39.12412,10038.0
4675,39.12412,10039.0
4676,39.12412,10040.0
4677,39.12412,10041.0
4678,41.548016,10042.0
4679,41.548016,10043.0
4680,41.548016,10044.0
4681,41.548016,10045.0
4682,45.217518,10046.0
4683,45.217518,10047.0
4684,45.217518,10048.0
4685,45.217518,10049.0
4686,33.723232,10051.0
4687,33.723232,10052.0
4688,33.723232,10053.0
4689,33.306202,10054.0
4690,33.306202,10055.0
4691,33.306202,10057.0
4692,37.590904,10058.0
4693,37.590904,10059.0
4694,37.590904,10060.0
4695,37.590904,10061.0
4696,37.422955,10064.0
4697,37.422955,10065.0
4698,37.422955,10066.0
4699,37.422955,10070.0
4700,37.422955,10071.0
4701,37.422955,10072.0
4702,37.422955,10073.0
4703,33.286823,10074.0
4704,33.286823,10075.0
4705,33.286823,10076.0
4706,33.286823,10077.0
4707,38.057217,10078.0
4708,38.057217,10079.0
4709,38.057217,10080.0
4710,38.057217,10081.0
4711,40.455917,10082.0
4712,40.455917,10083.0
4713,40.455917,10084.0
4714,40.455917,10085.0
4715,40.455917,10088.0
4716,40.455917,10089.0
4717,40.455917,10090.0
4718,40.455917,10091.0
4719,40.47517,10092.0
4720,40.47517,10094.0
4721,40.47517,10095.0
4722,44.928436,10097.0
4723,44.928436,10098.0
4724,44.928436,10099.0
4725,44.928436,10100.0
4726,44.008083,10101.0
4727,44.008083,10103.0
4728,44.008083,10104.0
4729,41.481033,10105.0
4730,41.481033,10106.0
4731,41.481033,10107.0
4732,41.481033,10108.0
4733,42.53255,10110.0
4734,42.53255,10111.0
4735,42.53255,10112.0
4736,42.53255,10113.0
4737,48.285637,10114.0
4738,48.285637,10115.0
4739,48.285637,10116.0
4740,48.285637,10117.0
4741,46.05297,10118.0
4742,46.05297,10119.0
4743,46.05297,10120.0
4744,44.08255,10122.0
4745,44.08255,10123.0
4746,44.08255,10125.0
4747,42.035553,10135.0
4748,42.035553,10136.0
4749,46.158413,10138.0
4750,46.158413,10139.0
4751,46.158413,10141.0
4752,46.253902,10143.0
4753,46.253902,10145.0
4754,46.253902,10146.0
4755,49.07651,10152.0
4756,49.07651,10153.0
4757,49.07651,10154.0
4758,49.07651,10155.0
4759,52.71537,10160.0
4760,52.71537,10161.0
4761,52.71537,10162.0
4762,52.71537,10163.0
4763,46.80937,10165.0
4764,46.80937,10166.0
4765,46.80937,10167.0
4766,44.86325,10168.0
4767,44.86325,10169.0
4768,44.86325,10170.0
4769,44.86325,10171.0
4770,50.910393,10172.0
4771,50.910393,10173.0
4772,50.910393,10174.0
4773,50.910393,10175.0
4774,41.5039,10176.0
4775,41.5039,10177.0
4776,41.5039,10178.0
4777,41.5039,10179.0
4778,39.917904,10181.0
4779,39.917904,10182.0
4780,39.917904,10183.0
4781,37.273464,10186.0
4782,37.273464,10187.0
4783,46.23545,10188.0
4784,46.23545,10189.0
4785,46.23545,10190.0
4786,46.23545,10191.0
4787,37.69203,10192.0
4788,37.69203,10193.0
4789,37.69203,10194.0
4790,41.19854,10196.0
4791,41.19854,10197.0
4792,41.19854,10198.0
4793,41.19854,10199.0
4794,47.410313,10200.0
4795,47.410313,10201.0
4796,47.410313,10202.0
4797,26.938856,10209.0
4798,26.938856,10210.0
4799,26.938856,10211.0
4800,48.430485,10212.0
4801,48.430485,10213.0
4802,48.430485,10214.0
4803,48.430485,10215.0
4804,41.834866,10216.0
4805,41.834866,10217.0
4806,35.997555,10220.0
4807,35.997555,10221.0
4808,35.997555,10222.0
4809,35.997555,10223.0
4810,32.059135,10228.0
4811,32.059135,10230.0
4812,32.059135,10231.0
4813,33.297916,10232.0
4814,33.297916,10233.0
4815,33.297916,10234.0
4816,33.297916,10235.0
4817,34.76269,10239.0
4818,54.391945,10240.0
4819,54.391945,10242.0
4820,54.391945,10243.0
4821,50.485836,10244.0
4822,50.485836,10245.0
4823,50.485836,10246.0
4824,50.485836,10247.0
4825,39.12412,10248.0
4826,39.12412,10249.0
4827,39.12412,10250.0
4828,39.12412,10251.0
4829,41.548016,10252.0
4830,41.548016,10254.0
4831,41.548016,10255.0
4832,45.217518,10256.0
4833,45.217518,10257.0
4834,45.217518,10258.0
4835,33.723232,10261.0
4836,33.723232,10262.0
4837,33.723232,10263.0
4838,33.306202,10264.0
4839,33.306202,10266.0
4840,33.306202,10269.0
4841,33.306202,10270.0
4842,33.306202,10271.0
4843,33.306202,10272.0
4844,37.590904,10273.0
4845,37.590904,10274.0
4846,37.590904,10275.0
4847,37.590904,10276.0
4848,48.31475,10279.0
4849,50.112267,10282.0
4850,50.112267,10283.0
4851,50.112267,10284.0
4852,50.112267,10285.0
4853,39.507248,10286.0
4854,39.507248,10287.0
4855,39.507248,10289.0
4856,44.261105,10290.0
4857,44.261105,10292.0
4858,44.261105,10293.0
4859,35.744022,10294.0
4860,35.744022,10295.0
4861,35.744022,10296.0
4862,51.45086,10298.0
4863,51.45086,10299.0
4864,51.45086,10300.0
4865,51.45086,10301.0
4866,37.06402,10303.0
4867,37.06402,10304.0
4868,37.06402,10305.0
4869,47.633213,10306.0
4870,47.633213,10307.0
4871,47.633213,10308.0
4872,47.633213,10309.0
4873,43.36487,10310.0
4874,43.36487,10311.0
4875,43.36487,10312.0
4876,43.36487,10313.0
4877,42.494152,10314.0
4878,42.494152,10315.0
4879,42.494152,10316.0
4880,42.494152,10317.0
4881,42.53255,10318.0
4882,42.53255,10319.0
4883,42.53255,10320.0
4884,42.53255,10321.0
4885,38.70391,10322.0
4886,38.70391,10323.0
4887,38.70391,10324.0
4888,38.70391,10325.0
4889,38.08148,10326.0
4890,38.08148,10327.0
4891,38.08148,10328.0
4892,38.08148,10329.0
4893,48.285637,10330.0
4894,48.285637,10331.0
4895,48.285637,10332.0
4896,48.285637,10333.0
4897,46.05297,10335.0
4898,46.05297,10336.0
4899,46.05297,10337.0
4900,52.626072,10338.0
4901,52.626072,10339.0
4902,52.626072,10340.0
4903,52.626072,10341.0
4904,44.08255,10342.0
4905,44.08255,10343.0
4906,44.08255,10344.0
4907,44.08255,10345.0
4908,42.450764,10348.0
4909,42.450764,10349.0
4910,40.37044,10350.0
4911,40.37044,10351.0
4912,40.37044,10352.0
4913,40.37044,10353.0
4914,42.035553,10354.0
4915,42.035553,10355.0
4916,42.035553,10356.0
4917,42.035553,10357.0
4918,37.78172,10359.0
4919,37.78172,10360.0
4920,37.78172,10361.0
4921,50.625202,10362.0
4922,50.625202,10363.0
4923,50.625202,10364.0
4924,50.625202,10365.0
4925,46.253902,10366.0
4926,46.253902,10367.0
4927,46.253902,10369.0
4928,38.315,10371.0
4929,38.315,10372.0
4930,38.315,10373.0
4931,46.607277,10374.0
4932,46.607277,10375.0
4933,46.607277,10376.0
4934,46.607277,10377.0
4935,41.29674,10378.0
4936,41.29674,10380.0
4937,41.29674,10381.0
4938,52.71537,10382.0
4939,52.71537,10384.0
4940,52.71537,10385.0
4941,42.709076,10386.0
4942,42.709076,10388.0
4943,42.709076,10389.0
4944,44.915104,10390.0
4945,44.915104,10391.0
4946,44.915104,10392.0
4947,44.915104,10393.0
4948,41.333923,10394.0
4949,41.333923,10396.0
4950,41.333923,10397.0
4951,56.50798,10400.0
4952,56.50798,10401.0
4953,35.831585,10403.0
4954,35.831585,10404.0
4955,35.831585,10405.0
4956,46.23545,10406.0
4957,46.23545,10407.0
4958,46.23545,10408.0
4959,46.23545,10409.0
4960,43.813663,10410.0
4961,43.813663,10412.0
4962,43.813663,10413.0
4963,32.945984,10414.0
4964,32.945984,10415.0
4965,32.945984,10417.0
4966,46.469673,10419.0
4967,46.469673,10420.0
4968,46.469673,10421.0
4969,47.410313,10422.0
4970,47.410313,10423.0
4971,47.410313,10424.0
4972,47.410313,10425.0
4973,48.71388,10426.0
4974,48.71388,10427.0
4975,48.71388,10428.0
4976,48.71388,10429.0
4977,26.938856,10430.0
4978,26.938856,10431.0
4979,26.938856,10432.0
4980,26.938856,10433.0
4981,48.430485,10434.0
4982,48.430485,10435.0
4983,48.430485,10436.0
4984,48.430485,10437.0
4985,59.038006,10438.0
4986,43.403145,10439.0
4987,41.31779,10440.0
4988,42.979992,10441.0
4989,55.84601,10442.0
4990,55.133034,10443.0
4991,50.279446,10444.0
4992,54.652496,10445.0
4993,59.229443,10446.0
4994,57.39323,10447.0
4995,54.737633,10448.0
4996,61.164703,10449.0
4997,60.59339,10450.0
4998,59.818596,10451.0
4999,61.952354,10452.0
5000,61.9383,10453.0
5001,62.97596,10454.0
5002,54.644634,10455.0
5003,62.595688,10456.0
5004,44.796368,10457.0
5005,52.295113,10458.0
5006,56.11549,10459.0
5007,49.319546,10460.0
5008,58.59758,10461.0
5009,49.964428,10462.0
5010,47.071495,10463.0
5011,47.467796,10464.0
5012,51.441772,10465.0
5013,50.36962,10466.0
5014,49.753506,10467.0
5015,57.22272,10468.0
5016,54.660267,10469.0
5017,42.76641,10470.0
5018,48.617138,10471.0
5019,46.75541,10472.0
5020,37.050163,10473.0
5021,47.81008,10474.0
5022,42.874634,10475.0
5023,63.694748,10476.0
5024,54.620823,10477.0
5025,65.152534,10478.0
5026,66.16419,10479.0
5027,60.0988,10480.0
5028,68.92408,10481.0
5029,64.42797,10482.0
5030,64.03244,10484.0
5031,56.237576,10485.0
5032,64.530655,10486.0
5033,57.20797,10487.0
5034,50.65916,10488.0
5035,48.936623,10489.0
5036,51.57369,10490.0
5037,61.43951,10491.0
5038,57.799557,10492.0
5039,55.88725,10493.0
5040,51.01458,10494.0
5041,54.640728,10495.0
5042,51.969433,10496.0
5043,56.95523,10497.0
5044,60.207237,10498.0
5045,66.123215,10499.0
5046,66.94134,10500.0
5047,66.12786,10502.0
5048,50.126232,10503.0
5049,68.85031,10504.0
5050,60.767822,10505.0
5051,53.360443,10506.0
5052,60.535618,10507.0
5053,58.22484,10508.0
5054,69.030685,10509.0
5055,56.91016,10510.0
5056,55.606167,10511.0
5057,58.888443,10512.0
5058,56.092747,10513.0
5059,62.921333,10515.0
5060,63.001816,10516.0
5061,48.80438,10517.0
5062,45.278683,10518.0
5063,48.331833,10519.0
5064,50.675404,10520.0
5065,48.569687,10521.0
5066,58.74327,10522.0
5067,45.1329,10523.0
5068,37.41349,10524.0
5069,48.857693,10525.0
5070,38.469093,10526.0
5071,55.026844,10527.0
5072,69.43763,10528.0
5073,64.13897,10529.0
5074,64.879395,10530.0
5075,66.540726,10531.0
5076,64.83689,10532.0
5077,63.6365,10533.0
5078,63.63354,10534.0
5079,59.97815,10535.0
5080,62.176765,10536.0
5081,64.06414,10537.0
5082,63.6337,10538.0
5083,61.77897,10539.0
5084,65.89168,10540.0
5085,74.21836,10541.0
5086,68.01209,10542.0
5087,71.94919,10543.0
5088,75.10387,10544.0
5089,68.66032,10545.0
5090,64.56738,10546.0
5091,61.994587,10547.0
5092,61.455925,10548.0
5093,63.715588,10549.0
5094,60.4451,10550.0
5095,68.51943,10551.0
5096,58.615307,10552.0
5097,59.117264,10553.0
5098,62.42325,10554.0
5099,62.13946,10555.0
5100,69.60482,10556.0
5101,60.44533,10557.0
5102,58.74587,10558.0
5103,64.21582,10559.0
5104,65.266914,10560.0
5105,63.055016,10561.0
5106,62.496075,10562.0
5107,55.69337,10563.0
5108,61.437405,10564.0
5109,65.82234,10565.0
5110,64.21125,10566.0
5111,64.90119,10567.0
5112,61.26446,10568.0
5113,54.86265,10569.0
5114,71.84742,10570.0
5115,54.52327,10571.0
5116,42.259304,10572.0
5117,44.418736,10585.0
5118,50.59147,10586.0
5119,50.59147,10587.0
5120,50.59147,10588.0
5121,48.46074,10589.0
5122,48.46074,10590.0
5123,48.46074,10591.0
5124,39.93416,10594.0
5125,39.93416,10595.0
5126,39.93416,10596.0
5127,42.11031,10598.0
5128,48.63265,10600.0
5129,48.63265,10601.0
5130,48.63265,10602.0
5131,46.104332,10604.0
5132,46.104332,10605.0
5133,44.162323,10606.0
5134,50.437325,10609.0
5135,50.437325,10610.0
5136,50.437325,10611.0
5137,55.27444,10612.0
5138,55.27444,10613.0
5139,55.27444,10614.0
5140,50.15247,10615.0
5141,50.15247,10616.0
5142,50.15247,10617.0
5143,47.75268,10618.0
5144,47.75268,10619.0
5145,47.75268,10620.0
5146,48.137756,10621.0
5147,48.137756,10622.0
5148,48.137756,10623.0
5149,51.927174,10624.0
5150,51.927174,10625.0
5151,51.927174,10626.0
5152,52.063354,10628.0
5153,52.063354,10629.0
5154,40.272526,10630.0
5155,40.272526,10631.0
5156,40.272526,10632.0
5157,49.603466,10633.0
5158,49.603466,10635.0
5159,48.728817,10636.0
5160,48.728817,10637.0
5161,48.728817,10638.0
5162,47.80045,10640.0
5163,47.80045,10641.0
5164,49.479015,10642.0
5165,49.479015,10644.0
5166,41.45351,10645.0
5167,41.45351,10646.0
5168,41.45351,10647.0
5169,49.30787,10648.0
5170,49.30787,10649.0
5171,52.63432,10651.0
5172,52.63432,10652.0
5173,52.63432,10653.0
5174,41.816635,10654.0
5175,41.816635,10655.0
5176,41.816635,10656.0
5177,52.618027,10660.0
5178,52.618027,10662.0
5179,48.946377,10666.0
5180,48.946377,10667.0
5181,48.946377,10668.0
5182,48.946377,10669.0
5183,48.946377,10670.0
5184,48.946377,10671.0
5185,52.872505,10672.0
5186,52.872505,10673.0
5187,52.872505,10674.0
5188,52.872505,10675.0
5189,52.872505,10676.0
5190,52.872505,10677.0
5191,41.72117,10678.0
5192,41.72117,10679.0
5193,41.72117,10680.0
5194,40.238674,10681.0
5195,40.238674,10682.0
5196,40.238674,10683.0
5197,40.207317,10684.0
5198,40.207317,10685.0
5199,40.207317,10686.0
5200,35.2739,10687.0
5201,35.2739,10688.0
5202,37.65171,10692.0
5203,37.65171,10693.0
5204,37.65171,10694.0
5205,34.67928,10698.0
5206,34.67928,10699.0
5207,37.56715,10704.0
5208,37.56715,10705.0
5209,37.56715,10706.0
5210,35.874733,10707.0
5211,35.874733,10709.0
5212,48.339806,10713.0
5213,48.339806,10715.0
5214,40.705708,10716.0
5215,40.705708,10717.0
5216,40.705708,10718.0
5217,40.197777,10720.0
5218,40.197777,10721.0
5219,36.35009,10722.0
5220,36.35009,10723.0
5221,36.35009,10724.0
5222,49.587166,10725.0
5223,49.587166,10726.0
5224,49.587166,10727.0
5225,47.810463,10728.0
5226,47.810463,10729.0
5227,47.810463,10730.0
5228,44.535473,10732.0
5229,44.535473,10733.0
5230,40.09586,10734.0
5231,40.09586,10735.0
5232,40.09586,10736.0
5233,39.7429,10738.0
5234,39.7429,10739.0
5235,33.46092,10742.0
5236,33.46092,10743.0
5237,33.46092,10744.0
5238,44.1928,10745.0
5239,44.1928,10746.0
5240,44.1928,10747.0
5241,47.84577,10748.0
5242,47.84577,10749.0
5243,47.84577,10750.0
5244,47.099514,10751.0
5245,47.099514,10752.0
5246,47.099514,10753.0
5247,43.77287,10754.0
5248,43.77287,10755.0
5249,43.77287,10756.0
5250,49.499935,10757.0
5251,49.499935,10758.0
5252,49.499935,10759.0
5253,36.350834,10760.0
5254,36.350834,10761.0
5255,40.279915,10766.0
5256,40.279915,10767.0
5257,40.279915,10768.0
5258,40.84271,10769.0
5259,40.84271,10770.0
5260,40.84271,10771.0
5261,41.46058,10773.0
5262,41.46058,10774.0
5263,50.0853,10775.0
5264,50.0853,10776.0
5265,50.0853,10777.0
5266,49.810127,10778.0
5267,49.810127,10779.0
5268,49.810127,10780.0
5269,47.804443,10781.0
5270,47.804443,10783.0
5271,48.415356,10784.0
5272,48.415356,10785.0
5273,48.415356,10786.0
5274,52.921574,10790.0
5275,52.921574,10791.0
5276,52.921574,10792.0
5277,49.74916,10793.0
5278,49.74916,10794.0
5279,49.74916,10795.0
5280,40.02573,10796.0
5281,40.02573,10797.0
5282,40.02573,10798.0
5283,37.004257,10799.0
5284,37.004257,10801.0
5285,45.998238,10802.0
5286,45.998238,10803.0
5287,45.998238,10804.0
5288,44.401035,10806.0
5289,44.401035,10807.0
